question_id,a,b
202726042475_c,0.829665146916458,-0.950505257554654
202726042475_d,0.941074029633417,-0.547325790422501
202726045514,0.500550276988513,2.15827544332647
202726046858,0.987307613542903,-0.636885228429616
202726047721_a,0.743769182575083,-0.543025018199046
202726047721_b,0.666818435832035,-1.37620575331446
202726047721_c,0.89506699015667,-0.628723367121519
202726047721_d,0.64097648885754,-0.890019986215463
202726048972,1.13469649524648,0.46926206534526
202726049792,1.05637040132834,1.55313941928796
202726051892,0.791910538012735,3.44868113776166
202726052614,1.13242928707266,2.58700637193782
202726053536,1.08472213169777,2.28957985237592
202726054719_a,0.38626440405526,-0.818725836043093
202726054719_b,1.12701360207997,-0.718859888047792
202726054719_c,0.973505649875909,-0.747666206070253
202726054719_d,0.435265712303205,-1.21022169760263
202726162470,1.15791004600318,-1.0690383500939
202726401341,1.00831526202661,2.79957443692219
202726466789,1.0180475107245,0.345762991955834
202726565900,1.13639152755258,2.2127116270826
202729744454,1.04171272112512,0.915255566977756
202729745894,0.938314222168282,2.03999211897903
202729746366,0.952595843969819,2.97171736814844
202729747749,0.851422375541658,1.4249153483676
202731040840,0.947202963695903,-1.51311656042186
202731041186,0.709464929113036,0.635543004513816
202731044808,1.01138073412637,-1.47781488111136
202731045772,1.28546875261342,-2.01969200113254
202731046679,1.33296297987868,-0.920826279303125
202731047318,1.30863919428217,-0.92669456688928
202731048270,1.47894371777555,-0.595792767875933
202731049112,0.99024119445122,-2.18799708659944
202731050733,1.16133524239169,-1.14980383521272
202731053310,0.659713090919823,0.717994492458321
202731054484,0.810106624306077,-2.03548761740759
202731638514,1.1446407907368,-1.76010280950692
202731642887,0.429623927472748,0.956662379765131
202731719827,0.959494617812613,-0.986970517547897
202731720367,1.12431093125397,-0.985993755997636
202731722849,0.854943932895082,-0.501831765988176
202731723276,0.8962951167742,-0.777293255830203
202731725291,1.01660475189942,-0.979401148105302
202731726486,1.0461070250273,-0.681409997636876
202731728294,0.957314865302316,-0.924961159547951
202731729917,0.561779290566006,-0.0888494404937321
202731730605,0.756583256176557,-0.898819912466991
202731731991,0.975919683525898,-1.01195456412469
202731732328,0.978984576297397,-0.716750865891148
202731733528,0.838204585593099,-0.682088416742571
202731734240,0.815424947964096,-0.683653528760225
202731736591,0.783119080802932,-0.10824589586014
202731737618,0.891366979367794,2.34767266629611
202731743895,0.992236096996854,-1.13961083358707
202731744106,1.25970823706352,-0.0238791447690229
202731746656,1.28597161852508,-0.00743990642519197
202731747491,1.23465963576386,-1.34179844602238
202731748463_a,1.16959160012915,-2.28201828235186
202731748463_b,1.26299020703922,-1.81858747088687
202731748463_c,1.21684318860982,-1.27532050575063
202731748463_d,1.15999949288657,-1.37188006640669
202731749644,1.2018268871592,-0.0413648860963841
202731750354_a,1.18463745468763,-2.11793430595318
202731750354_b,1.31033913484347,-1.28384044069304
202731750354_c,0.422288860624322,-1.14976882126477
202731750354_d,0.757235173816023,-0.771303243191334
202731853260_a,1.01070295538296,-2.11887792517921
202731853260_b,1.01005687775579,-1.60387967836357
202731853260_c,1.33512358808227,-1.43527187581924
202731853260_d,0.912906805648386,-1.99865352182704
202731862859_a,1.72149388714563,-1.26326183141585
202731862859_b,1.10063730670319,-1.68003648875848
202731862859_c,0.878585124538149,-2.06744143719759
202731862859_d,1.09168948822932,-1.75914167399388
202737525471,1.5648949369471,-1.35550253880956
202737526803,1.31670276618455,-1.26473553411051
202737527247,1.55266370792726,-0.988638530273065
202737528202,1.12340439155814,-1.7006193602857
202737529784,1.29037843993241,-1.32965493400149
202737604131,0.895986134286627,-0.631665719810882
202737605135,1.62579858226207,-1.60902252790391
202737606783,1.12791834527917,-1.69107335605906
202737607465,0.544580067629845,-2.92161124015205
202737608963,1.05622186517683,-1.73382883972767
202737609550,1.22983433382469,-1.35814224087904
202737610640,1.22096400350061,-1.68757816883368
202737611382,1.23471534856228,-1.08866504433544
202737612988,1.22820856322748,-1.36696015660803
202737623870,1.56479462161957,-1.82709609250596
202737624498,3.25031132872378,-1.11886464458512
202737626130,1.2010789046199,-1.08675298423584
202737629125,0.992070906054184,-1.23558908721157
202737631573,1.16689387437103,-1.13383597311016
202737633297,0.429236958777351,0.924206507661654
202737634371,1.00425852670365,-1.51616876983938
202737636536,1.28432906473113,-0.840852067879227
202737637126,0.805015697868304,-0.163623029602933
202738277742,1.05930525957538,-1.17149937478905
202738692597,1.14194335207108,-0.0995210717996279
202739258503,1.0697828245988,-1.84490280700821
202739259388,1.14965840118706,-0.97196295547691
202739260624,0.90126698300271,-0.572344633920389
202739350599,1.45260260398659,-1.19710589101086
202739351887,0.879096643843459,-1.74635322600728
202739352217,1.61272818812339,-0.714109587576162
202739353507,1.34709060599563,-0.814310652636339
202739354665,1.35199453898318,-0.969567385576266
202739355983,0.223696679879427,1.48893386866002
202739356101,1.07866838263898,-0.98602997595224
202739357689_a,1.18807935469261,-0.808800238086366
202739357689_b,0.56667496369103,-0.449795680833796
202739357689_c,1.21187483812401,-1.5443997150736
202739357689_d,0.631101847766613,-0.491277456961474
202739358471,0.955581072758203,-1.58652031573356
202739359551,0.970306411965521,-1.31671444898473
202739640600_a,1.37518489570704,-1.75948880548541
202739640600_b,1.27370706907313,-0.903517324839074
202739640600_c,0.989690120305243,-1.14959600585113
202739640600_d,1.12719779849265,-1.69472687923331
202739803672,0.636806700251116,-1.24554832640248
202739935795,1.21700273317152,-1.43391072730576
202739936289,1.05059608002944,-1.75253764263034
202739937214,1.16705130127162,-1.24361297365531
202739938922,1.42902149573251,-1.04255542595921
202739939204,1.01289866993064,-1.0562309269036
202739940302,0.969123462042464,-0.927447726673427
202739941640,0.656904821402641,0.171175998566923
202739942455,1.00962210281583,1.49146979600566
202739943780,0.832615765666381,3.00039034589897
202739944686,0.807832721111644,0.840238233592524
202739945834,0.846151917509786,-0.636927248037694
202739946185_a,1.67433836266774,-1.15423963137697
202739946185_b,1.25762418518448,-1.24647102000626
202739946185_c,0.866725961804768,-1.75804713134145
202739946185_d,0.663991660582302,-1.69023731508874
202739948226_a,1.15608478689669,-2.13958874930178
202739948226_b,1.35466351819934,-1.36600024524006
202739948226_c,1.12224033933317,-1.09946087394493
202739948226_d,0.791343884981071,-1.62869635637927
202740008420,0.867178659693008,0.503858092555276
202740009657,0.565835080002871,1.05732678369482
202740090380,0.623683476083692,0.350013371370426
202740172690,1.03635545951886,0.300935939141563
202741944886,1.06380516651697,-0.59568138698785
202741945169,1.11923957596914,-1.15830394083512
202741947671,0.935086137780186,-1.03700618883853
202741948115,0.809540170784223,-1.05734112325367
202741991145,1.04499965728964,-1.522065061722
202742022397,1.18413849635817,0.161991449033555
202742185140,0.672239027999975,2.28741944187947
202742522157,0.293184165999357,-5.75276278139028
202742610341,1.75120697197319,-1.78506790983333
202742676434_a,1.19063091301458,-2.42005277316252
202742676434_b,0.366721115216785,-2.69126094845317
202742676434_c,1.07815079388413,-1.45268522258706
202742676434_d,0.272406470420683,-2.27867874811345
202742702382,1.26375552015771,-1.7767350492778
202742755336,1.31274887045262,-1.8245457862752
202742766911,1.27041298291235,-1.46012236390165
202742817536,0.966248741835785,-0.967304267134625
202742819831,1.07113154539916,-1.5895416266452
202742821734,0.474633122452952,-1.33483877613763
202742823375,0.714674667539415,0.0910802608128638
202742825668,1.2800042291448,-0.542812006852806
202742826224,1.0583971739804,-1.36237823495002
202742828347,0.964040558573902,0.0118022854954301
202742839899,0.91148710704392,1.48338972824133
202742841443,1.19493923066141,0.320685979913908
202743156118,0.80707267729715,-2.03070522450227
202743464613,2.08421445159796,-1.46346489669018
202744016462,1.07899362242818,-1.00926086794113
202744017861,0.724014278104974,-1.88908294087091
202744018125,1.02779244815024,-1.33330093415934
202744019665,1.26273436937763,-1.22928909599101
202744020901,1.00487931126423,-0.944300119065202
202744021205,1.29873370198725,-1.27921492845509
202744022661,0.219194795184395,2.47932139352379
202744023421,0.746248450062785,-0.307248026690748
202744024352,1.14713241661314,-0.525774512516358
202744025701,0.870317896989815,0.0311896745005132
202744026114,1.03595813962504,1.29306845185182
202744028213,0.859941369095414,-0.344879011791863
202744029828,0.561901136692575,1.35682054241389
202744031510,0.796713407550307,1.84396794731574
202744032987,0.540889952341337,1.13819800382749
202744033600,0.714963925432049,1.27529105321508
202744034368,1.40259567355736,1.29078209714649
202747518560,0.955864553451817,-1.10928485767336
202747560642,0.974760281316584,-1.1627547198475
202747561535,1.37750083765954,-1.5730840481635
202747563201,1.23794595582991,-1.63365756902879
202747591754,1.14838509518993,-1.43877487181004
202747660527,1.08077443099968,1.22894390688502
202747663869,1.00585662778046,-1.05680350826656
202747673166,0.972001184928316,-0.937732253760543
202747737372,0.732321329762425,-1.30621371964736
202747884877,0.578908131099218,-1.09567134128401
202747945681,0.592822454332423,-0.920886695468932
202747955115,1.20717989819606,0.639959344774741
202748008414,0.993296415730534,1.57964930255991
202748206679,1.22617423420578,1.14184689588439
202748241999,0.633331062452575,-0.056970988595794
202748545618,1.41736925082949,-1.56525274968166
202748546957,1.06274054841844,-1.3468023865217
202748548627,1.13070400214127,-1.74323947284504
202748558408,1.0808706360225,-0.776344064745087
202748560375,0.610013447345708,-1.14962618468768
202748564971,1.13176670292224,-1.18944035182761
202748570783,1.14520688891747,-0.903484786486949
202748579272,0.712831843932307,-1.20025094987401
202748586704,0.722096475824734,0.529799712507353
202748918139,1.28541958096568,-1.13106589017493
202748948873,0.975993129118807,2.01655762416368
202751838412_a,0.951919215849646,-0.535774014757246
202751838412_b,1.08121543734877,-1.00807536474941
202751838412_c,0.970238148435391,-1.62991546320612
202751838412_d,0.831462759229743,-1.73648645976096
202752380611,1.04166770456429,1.64460480516099
202755563493,1.32912195811224,-1.13103702666691
202755580710,0.987456199597888,0.871548725005288
202756331938_a,1.24933348236532,-2.5095114692249
202756331938_b,1.53158291040536,-1.66372098205996
202756331938_c,1.36705985102554,-1.45644060199556
202756331938_d,0.884416620884339,-2.03058184296313
202757825499,0.573295697763959,-0.733238990591257
202757826335,0.761257825586797,-0.405650904544391
202757827873,0.872048227320574,-0.98465901771439
202757828218,0.755358668158219,-0.941313724212423
202757829231,0.592315204852211,-0.100654987732067
202757830180,0.140911787171688,-5.87562982468462
202757831323,0.467928481336895,1.40044428186838
202757832228,0.890272465597435,-0.859182245932053
202757833625,0.907570269006954,-0.97463087553566
202765928985,1.16776019680871,-0.908187929394914
202769932774,0.538736818576265,0.0893465003498367
202769933606,1.14591553977784,-0.901392498144722
202769934271,0.765539999529455,2.51861813760157
202770004221,0.602846329743241,1.09031948284369
202770117817,1.06355473574238,-0.931480038423672
202770161402,0.433624351915118,-0.844978546541104
202770219924,0.435670747860743,1.40828779008614
202770273435,0.37019397579694,3.21225085718486
202770537928,0.46441866411453,-0.36933579034997
202793141377,1.21040622596754,0.252271981070016
202796779477,1.07193430479666,-1.11137231775796
202877938958,0.754535886007103,-2.54841487585508
202878072198,0.41590992832958,-6.19511137556312
202879459318_a,1.2278547798065,-2.93663153394814
202879459318_b,1.19522623103671,-1.87020975100927
202879459318_c,0.817270727969981,-2.95555441853397
202879459318_d,0.113067180817584,-19.9728969640162
202880670800,1.3816341638687,-1.68609812662043
202880716224,1.2251157647318,-1.77474317879482
202880723203,0.777278237109171,-2.63932557481738
202881059748,1.27965446234063,-1.32228384371405
202881384384_a,0.722331376268478,-2.45249910448999
202881384384_b,0.954059047753674,-1.99358286332277
202881384384_c,1.25483006904371,-1.22131122757991
202881384384_d,0.32148081356958,-1.3602909962044
202882754492_a,1.5521279075454,-1.45534358794908
202882754492_b,1.64586214346366,-1.5412915744769
202882754492_c,1.38624261271607,-1.94564615417401
202882754492_d,1.45113467428257,-1.31738795380417
202883926370,0.581082922269569,-2.78780605551538
202883927689,0.561209199543162,-2.66727351895454
202883929565,0.705229599454983,-2.20368999044927
202883932151,1.69645011144836,-2.2330412720666
202886196833,0.905420541730208,-1.50563865655959
202886216787,0.992355807147821,0.455372565466622
202886222361,0.769268774730177,0.324533462715687
202886233966,0.716577114257528,1.1756072116063
202886234777,0.668539997376015,2.22245992855821
202886264432_a,1.42386786996043,-1.54971170307013
202886264432_b,1.47942427084729,-1.614083457908
202886264432_c,1.19590563746061,-1.90943795005363
202886264432_d,1.60429081535753,-1.33974353265564
202886289919,1.25048749881905,0.94791217364567
202886298786_a,1.49985746577593,-1.66674637944982
202886298786_b,1.33167103743103,-1.75770949114259
202886298786_c,1.56838786852253,-1.63991070322431
202886319377_a,0.956242668314406,-1.94801191602917
202886319377_b,1.08490102644429,-1.54332852364163
202886319377_c,0.780020906165304,-1.95051092573491
202886319377_d,0.517260003143041,-1.79480654140008
202886425879_a,1.02960965480058,-0.949130704661568
202886425879_b,1.05580218116558,-1.736267962243
202886425879_c,0.845958878719097,-1.18983653000315
202886425879_d,0.479627911535139,-1.60125170937734
202886476434_a,0.885415435034302,-1.97584364538282
202886476434_b,0.809558786625698,-1.72345286786785
202886476434_c,0.976954908025753,-1.4996721196967
202886476434_d,0.832622178483134,-1.88981914529379
202887003742_a,0.886088734971631,-3.39492505706164
202887003742_b,0.967071252828706,-1.80298649171135
202887003742_c,0.890653810740438,-1.62428075149627
202887003742_d,0.832898866762128,-1.64921170389128
202887777223,1.84347213869133,-2.06255077601644
202887780509,0.893329276367496,-3.22303453220511
202887786112,0.776325382087018,-3.25338705891343
202887790213,1.39402956058209,-2.23558920208812
202888213399,1.16758610345266,-1.24773335039085
202888220721,0.583477713125173,-2.07185990264968
202888616917,1.25707040777878,-1.34540371694781
202889145697_a,1.46568443762534,-1.40943652327241
202889145697_b,1.07109567771407,-1.91654207894954
202889145697_c,1.12318503307339,-0.762598589373233
202889145697_d,0.668391277168918,-1.26478193954226
202889269477,0.774648172611759,-2.7157010602272
202889292357,0.852951483400913,-1.37019090886
202889304209,0.9667379893799,-1.64364314777017
202889429736,0.557312404749549,-1.45763486209112
202889470915_a,0.39325387651869,0.257945915457766
202889470915_b,0.519827823626281,-1.70094860198174
202889470915_c,0.409422479292903,-1.9229571142812
202889470915_d,0.202764900780056,-2.07290806227294
202889501107_a,0.235411079654583,-2.54035404048198
202889501107_b,0.422660678223354,-1.47618396814582
202889501107_c,-0.210439910789425,-3.2974008497173
202889501107_d,0.543979216546264,-0.537934692722228
202889532409,1.17219064795307,-1.2245119484829
202889538953,0.833823403153864,-1.34822921657535
202889545410,0.47461458818775,-2.06043459359833
202891372176_a,0.499818267239524,-1.14385996974722
202891372176_b,0.651397157360829,-1.49420960510767
202891372176_c,0.651754985592684,-0.799932314611126
202891372176_d,0.498443767793773,-0.998782388957483
202891585708_a,0.424252048810007,-2.83906407413636
202891585708_b,0.715882954930966,-1.62807005067543
202891585708_c,0.486979013830714,-2.38359130766619
202891585708_d,0.707389105144415,-2.09667286017681
202891596739,0.458323753686414,1.86480047597793
202891605542,0.153252453997111,12.9113574484022
202891752318,0.744555460486271,0.132498274224359
202891761652,0.523549757531151,-0.317966923272174
202891802987,0.795816735878544,-0.16600026751527
202891821396_a,0.596391835743257,-2.4434683015153
202891821396_b,1.45089080393894,-1.75479962990787
202891821396_c,0.906116279820214,-1.15728262641226
202891821396_d,0.792969633140609,-1.57271692570543
202896459886,1.05963382737216,-2.13761369960487
202897952426,0.465119131964882,-5.93917090767586
202897953124,0.468019291189251,-2.00931704310179
202897964307,0.654311887383392,-1.59690663463014
202900418470,0.894064593593236,-1.53126268388109
202900420696,0.292442246470406,-2.13059899278357
202904183513,0.542469731296087,-3.44342790867802
202904193368,1.03194535365022,-0.057712984097146
202904209909,1.07730147262146,-1.45331049650322
202904219707,1.19122606632356,-0.610905729106745
202948366442_a,1.41638087278925,-0.869650317063871
202948366442_b,0.639232563469363,-1.69131357826985
202948366442_c,1.08172131071174,-1.24870159353186
202948366442_d,0.195688407656344,-1.26815795184879
202948388572_a,1.04333147645291,-1.64375721218543
202948388572_b,0.678902201729966,-1.24976881251265
202948388572_c,1.29162480502921,-0.607910313012969
202948388572_d,0.734063706282911,-0.802619481751541
202948486511_a,0.394500868603771,-2.28831051718249
202948486511_b,0.868507773231762,-0.996367645503289
202948486511_c,0.641465816188785,-2.03981831892329
202948486511_d,0.746297025201326,-1.39554800637928
202954214435,0.866524671112023,-1.89319745714463
202954215224,0.448988292451359,-2.67910585781958
202954217807,0.873654971781568,-2.30895880915617
202954218748,0.811333190484958,-2.79675343174464
202954219802,0.451021289988973,-3.59778238855313
202954220227,1.1224885808192,-1.73008545567993
202954221613,0.335019947843377,-0.793605557125298
202954223511,0.686674393212651,-1.34548312421869
202955561228_a,0.635750615927134,-1.53083481696942
202955561228_b,1.27170777744655,-0.646620250208039
202955561228_c,-0.0354410658055489,1.89590149737632
202955561228_d,0.405194388834414,0.905013555615901
202965671887,0.971947362937175,-2.38141927262892
202965719135,0.890461172985001,-2.79910376955844
202965751893,1.26446865526463,-2.66044878345233
202965769194,1.39613672817062,-2.20352408884227
202965808156,1.33931005519999,-2.14625209266659
202965813423,0.942931630003744,-2.94514784947684
202965952322,1.06550768432662,-1.87480895611856
202965954870,0.754214201019271,-1.29666374292221
202965955578,0.923981342033182,-0.515942187786815
202965956872,1.3310457316566,-0.552265518248098
202965957907,0.830650615963756,-0.831230832166347
202965958875,0.63718182571639,-1.4210871119712
202965959148,0.848570049948473,-0.955345429657871
202965962715,1.70942331766334,-1.34428815121452
202965965473_a,1.43239583347409,-0.55658904738447
202965965473_b,0.288955923197873,-0.616110001433666
202965965473_c,0.727039177505079,-0.0313590191875379
202965965473_d,0.479820098906001,-0.245236609518734
202966113361_a,0.50412406189414,-3.65869297321788
202966113361_b,0.284537320020006,-1.50016672558065
202966113361_c,0.412097869861828,-2.54890117953178
202966113361_d,0.374941724270898,-0.304845821548458
202966121215,0.958564980389324,-0.199393723818817
202966266355,0.250360879954366,-2.88305462907928
202966270379,0.732583320575817,-1.93176298295248
202966281898_a,0.597832757180974,-1.2012359791008
202966281898_b,0.832959813244974,-1.33043800827926
202966281898_c,1.05727089131387,-0.895284292528979
202966281898_d,0.354616425782985,-1.91076032194503
202966295608,0.982415758704916,-0.075452599933898
202966318865,0.792941869555901,-1.90202301504121
202966325954,0.871268681982158,0.166780605314389
202966382975,0.624463395506138,-1.99352859329712
202966383768,0.953049212091241,-1.83695838385422
202966384219,0.694815023904874,-0.689959671041941
202966385320,0.919567425011556,-2.88390164689485
202966386474,0.518866519220813,-2.54067791980124
202966387837,1.7912537991504,-2.06860831534816
202966388755,0.608426861296642,-2.75598845274346
202966390780,0.413737264733663,0.400265897658727
202966391115,0.541485023115476,-1.18751250946443
202966392394,0.698887890073862,-2.13762635175074
202967737612,0.590646037802938,-0.419708464638398
202968249862_a,0.543789693887416,-0.606921187231885
202968249862_b,0.727737476980925,-1.29898885994449
202968249862_c,1.04182259527093,-1.11928448412328
202968249862_d,0.824585953035516,-1.97820334814363
202968250227_a,1.07371376520893,-1.41256174028949
202968250227_b,0.797085600923851,-1.97407110125551
202968250227_c,1.00480693382842,-2.13750856552111
202968250227_d,0.52355639367106,-2.52476778785174
202968251329_a,0.295457698856591,-2.51987664080969
202968251329_b,0.972256563162014,-2.10297649580857
202968251329_c,0.736943825545843,-1.3818326242951
202968251329_d,0.0758906462646458,-12.9272605622
202968252869_a,1.22523676086315,-1.70089090533575
202968252869_b,0.471790836274292,-1.28373271598879
202968252869_c,0.990345906918588,-1.14498936818229
202968252869_d,1.49641593082866,-1.39199894873131
202968253963_a,0.690293175927282,-1.44437433365195
202968253963_b,0.578877325264916,-1.82425825416498
202968253963_c,0.784509528615946,-1.42868393358307
202968253963_d,0.66613199685432,-2.03643364631323
